course_id,teacher_id,question_no,academic_degree,seniority,sex
CII1SP01CI-Z19,59338,909,dr,3,female
CII1SP02CI-Z19,38362,901,dr,9,male
CII1SP02CI-Z19,38362,902,dr,9,male
CII1SP02CI-Z19,38362,903,dr,9,male
CII1SP02CI-Z19,38362,904,dr,9,male
CII1SP02CI-Z19,38362,905,dr,9,male
CII1SP02CI-Z19,38362,906,dr,9,male
CII1SP02CI-Z19,38362,909,dr,9,male
CII1SP16CI-Z17,40635,901,ma,8,male
CII1SP16CI-Z17,40635,906,ma,8,male
CII1SP16CI-Z17,40635,907,ma,8,male
CII1SP17CI-Z17,3520,901,dr,11,male
CII1SP17CI-Z17,3520,902,dr,11,male
CII1SP17CI-Z17,3520,904,dr,11,male
CII1SP17CI-Z17,3520,905,dr,11,male
CII1SP17CI-Z17,3520,906,dr,11,male
CII1SP17CI-Z17,3520,907,dr,11,male
CII1SP17CI-Z17,3520,909,dr,11,male
CII2SE-SJO-Ak,43847,901,ma,6,female
CII2SE-SJO-Ak,43847,903,ma,6,female
CII2SE-SJO-Ak,43847,904,ma,6,female
CII2SE-SJO-Ak,43847,905,ma,6,female
CII2SE-SJO-Ak,43847,907,ma,6,female
CII2SE-SJO-Ak,43847,908,ma,6,female
CII2SE-SJO-Pk,61199,901,no_dgr,2,female
CII2SE-SJO-Pk,61199,903,no_dgr,2,female
CII2SE-SJO-Pk,61199,905,no_dgr,2,female
CII2SE-SJO-Pk,61199,906,no_dgr,2,female
CII2SE-SJO-Pk,61199,907,no_dgr,2,female
CII2SE-SJO-Pk,61199,908,no_dgr,2,female
CII2SE-SJO-Pk,61199,909,no_dgr,2,female
CII2SE01CI-L20,51365,901,dr,5,male
CII2SE01CI-L20,51365,903,dr,5,male
CII2SE01CI-L20,51365,904,dr,5,male
CII2SE01CI-L20,51365,905,dr,5,male
CII2SE01CI-L20,51365,906,dr,5,male
CII2SE01CI-L20,51365,908,dr,5,male
CII2SE01CI-L20,51365,909,dr,5,male
CII2SE02CI-L19,3662,901,dr,11,male
CII2SE02CI-L19,3662,902,dr,11,male
CII2SE02CI-L19,3662,903,dr,11,male
CII2SE02CI-L19,3662,904,dr,11,male
CII2SE02CI-L19,3662,905,dr,11,male
CII2SE02CI-L19,3662,906,dr,11,male
CII2SE02CI-L19,3662,907,dr,11,male
CII2SE02CI-L19,3662,908,dr,11,male
CII2SE02CI-L19,3662,909,dr,11,male
CII2SE05CI-L20,59070,901,ma,3,male
CII2SE05CI-L20,59070,902,ma,3,male
CII2SE05CI-L20,59070,903,ma,3,male
CII2SE05CI-L20,59070,904,ma,3,male
CII2SE05CI-L20,59070,905,ma,3,male
CII2SE05CI-L20,59070,906,ma,3,male
CII2SE05CI-L20,59070,907,ma,3,male
CII2SE05CI-L20,59070,909,ma,3,male
CII2SE13CI-L18,50714,902,dr,6,female
CII2SE13CI-L18,50714,903,dr,6,female
CII2SE13CI-L18,50714,904,dr,6,female
CII2SE13CI-L18,50714,905,dr,6,female
CII2SE13CI-L18,50714,906,dr,6,female
CII2SE13CI-L18,50714,907,dr,6,female
CII2SE13CI-L18,50714,908,dr,6,female
CII2SE13CI-L18,50714,909,dr,6,female
CII2SE20CI-L18,40943,901,ma,7,male
CII2SE20CI-L18,40943,903,ma,7,male
CII2SE20CI-L18,40943,904,ma,7,male
CII2SE20CI-L18,40943,906,ma,7,male
CII2SE20CI-L18,40943,908,ma,7,male
CII2SE20CI-L18,40943,909,ma,7,male
CII3NP01CI-Z20,54597,902,dr,4,female
CII3NP01CI-Z20,54597,903,dr,4,female
CII3NP01CI-Z20,54597,904,dr,4,female
CII3NP01CI-Z20,54597,906,dr,4,female
CII3NP01CI-Z20,54597,908,dr,4,female
CII3NP01CI-Z20,54597,909,dr,4,female
CII3NP01CI-Z20,59056,903,dr,3,male
CII3NP01CI-Z20,59056,904,dr,3,male
CII3NP01CI-Z20,59056,905,dr,3,male
CII3NP01CI-Z20,59056,906,dr,3,male
CII3NP01CI-Z20,59056,907,dr,3,male
CII3NP02CI-Z19,40635,902,ma,8,male
CII3NP02CI-Z19,40635,903,ma,8,male
CII3NP02CI-Z19,40635,905,ma,8,male
CII3NP02CI-Z19,40635,906,ma,8,male
CII3NP02CI-Z19,40635,907,ma,8,male
CII3NP02CI-Z19,40635,908,ma,8,male
CII3NP02CI-Z19,40635,909,ma,8,male
CII3NP02CI-Z20,105217,901,no_dgr,1,female
CII3NP02CI-Z20,105217,902,no_dgr,1,female
CII3NP02CI-Z20,105217,903,no_dgr,1,female
CII3NP02CI-Z20,105217,904,no_dgr,1,female
CII3NP02CI-Z20,105217,905,no_dgr,1,female
CII3NP02CI-Z20,105217,907,no_dgr,1,female
CII3NP02CI-Z20,105217,908,no_dgr,1,female
CII3NP03CI-Z20,54661,901,dr,4,male
CII3NP03CI-Z20,54661,902,dr,4,male
CII3NP03CI-Z20,54661,903,dr,4,male
CII3NP03CI-Z20,54661,904,dr,4,male
CII3NP03CI-Z20,54661,905,dr,4,male
CII3NP03CI-Z20,54661,906,dr,4,male
CII3NP06-PDW,80978,901,ma,1,male
CII3NP06-PDW,80978,903,ma,1,male
CII3NP06-PDW,80978,905,ma,1,male
CII3NP06-PDW,80978,907,ma,1,male
CII3NP06-PDW,80978,909,ma,1,male
CII3NP07-PDW,3477,901,dr,11,male
CII3NP07-PDW,3477,903,dr,11,male
CII3NP07-PDW,3477,904,dr,11,male
CII3NP07-PDW,3477,905,dr,11,male
CII3NP07-PDW,3477,907,dr,11,male
CII3NP12CI-Z17,80981,901,dr,1,male
CII3NP12CI-Z17,80981,902,dr,1,male
CII3NP12CI-Z17,80981,903,dr,1,male
CII3NP12CI-Z17,80981,904,dr,1,male
CII3NP12CI-Z17,80981,906,dr,1,male
CII3NP12CI-Z17,80981,907,dr,1,male
CII3NP12CI-Z17,80981,908,dr,1,male
CII3NP12CI-Z17,80981,909,dr,1,male
CII3SE01CI-Z19,101703,901,dr,1,male
CII3SE01CI-Z19,101703,904,dr,1,male
CII3SE01CI-Z19,101703,905,dr,1,male
CII3SE01CI-Z19,101703,907,dr,1,male
CII3SE01CI-Z19,101703,908,dr,1,male
CII3SE01CI-Z20,36125,901,ma,10,male
CII3SE01CI-Z20,36125,902,ma,10,male
CII3SE01CI-Z20,36125,903,ma,10,male
CII3SE01CI-Z20,36125,904,ma,10,male
CII3SE01CI-Z20,36125,907,ma,10,male
CII3SE01CI-Z20,36125,908,ma,10,male
CII3SE02CI-Z19,59070,901,ma,3,male
CII3SE02CI-Z19,59070,902,ma,3,male
CII3SE02CI-Z19,59070,904,ma,3,male
CII3SE02CI-Z19,59070,905,ma,3,male
CII3SE02CI-Z19,59070,906,ma,3,male
CII3SE02CI-Z19,59070,907,ma,3,male
CII3SE02CI-Z19,59070,908,ma,3,male
CII3SE02CI-Z19,59070,909,ma,3,male
CII3SE02CI-Z20,57632,901,dr,3,male
CII3SE02CI-Z20,57632,904,dr,3,male
CII3SE02CI-Z20,57632,905,dr,3,male
CII3SE02CI-Z20,57632,906,dr,3,male
CII3SE02CI-Z20,57632,907,dr,3,male
CII3SE02CI-Z20,57632,908,dr,3,male
CII3SE06-PDW,3608,902,dr,11,male
CII3SE06-PDW,3608,904,dr,11,male
CII3SE06-PDW,3608,905,dr,11,male
CII3SE06-PDW,3608,906,dr,11,male
CII3SE06-PDW,3608,908,dr,11,male
CII3SE06-PDW,3608,909,dr,11,male
CII3SE07-PDW,3477,904,dr,11,male
CII3SE07-PDW,3477,905,dr,11,male
CII3SE07-PDW,3477,906,dr,11,male
CII3SE07-PDW,3477,908,dr,11,male
CII3SE08-PDW,100132,901,no_dgr,1,male
CII3SE08-PDW,100132,903,no_dgr,1,male
CII3SE08-PDW,100132,906,no_dgr,1,male
CII3SE08-PDW,100132,907,no_dgr,1,male
CII3SE08-PDW,100132,908,no_dgr,1,male
CII3SE14CI-Z17,3521,901,dr,11,male
CII3SE14CI-Z17,3521,903,dr,11,male
CII3SE14CI-Z17,3521,904,dr,11,male
CII3SE14CI-Z17,3521,905,dr,11,male
CII3SE14CI-Z17,3521,906,dr,11,male
CII3SE14CI-Z17,3521,909,dr,11,male
CII3SP01CI-Z19,54597,901,dr,4,female
CII3SP01CI-Z19,54597,903,dr,4,female
CII3SP01CI-Z19,54597,904,dr,4,female
CII3SP01CI-Z19,54597,905,dr,4,female
CII3SP01CI-Z19,54597,906,dr,4,female
CII3SP01CI-Z19,54597,908,dr,4,female
CII3SP01CI-Z19,54597,909,dr,4,female
CII3SP01CI-Z19,59056,901,dr,3,male
CII3SP01CI-Z19,59056,902,dr,3,male
CII3SP01CI-Z19,59056,903,dr,3,male
CII3SP01CI-Z19,59056,905,dr,3,male
CII3SP01CI-Z19,59056,907,dr,3,male
CII3SP01CI-Z19,59056,908,dr,3,male
CII3SP01CI-Z19,59056,909,dr,3,male
CII3SP02CI-Z19,40635,902,ma,8,male
CII3SP02CI-Z19,40635,903,ma,8,male
CII3SP02CI-Z19,40635,904,ma,8,male
CII3SP02CI-Z19,40635,905,ma,8,male
CII3SP02CI-Z19,40635,906,ma,8,male
CII3SP02CI-Z19,40635,908,ma,8,male
CII3SP02CI-Z19,40635,909,ma,8,male
CII3SP03CI-Z20,3513,901,dr,11,female
CII3SP03CI-Z20,3513,902,dr,11,female
CII3SP03CI-Z20,3513,903,dr,11,female
CII3SP03CI-Z20,3513,904,dr,11,female
CII3SP03CI-Z20,3513,905,dr,11,female
CII3SP03CI-Z20,3513,906,dr,11,female
CII3SP03CI-Z20,3513,907,dr,11,female
CII3SP03CI-Z20,3513,909,dr,11,female
CII3SP04CI-Z20,3520,901,dr,11,male
CII3SP04CI-Z20,3520,902,dr,11,male
CII3SP04CI-Z20,3520,903,dr,11,male
CII3SP04CI-Z20,3520,904,dr,11,male
CII3SP04CI-Z20,3520,905,dr,11,male
CII3SP04CI-Z20,3520,907,dr,11,male
CII3SP04CI-Z20,3520,909,dr,11,male
CII3SP06-PDW,3608,901,dr,11,male
CII3SP06-PDW,3608,902,dr,11,male
CII3SP06-PDW,3608,904,dr,11,male
CII3SP06-PDW,3608,905,dr,11,male
CII3SP06-PDW,3608,906,dr,11,male
CII3SP06-PDW,3608,907,dr,11,male
CII3SP06-PDW,3608,908,dr,11,male
CII3SP07-PDW,44338,901,no_dgr,1,male
CII3SP07-PDW,44338,903,no_dgr,1,male
CII3SP07-PDW,44338,904,no_dgr,1,male
CII3SP07-PDW,44338,905,no_dgr,1,male
CII3SP07-PDW,44338,906,no_dgr,1,male
CII3SP07-PDW,44338,907,no_dgr,1,male
CII3SP07-PDW,44338,908,no_dgr,1,male
CII3SP07-PDW,44338,909,no_dgr,1,male
CII3SP08-PDW,39763,902,no_dgr,2,male
CII3SP08-PDW,39763,903,no_dgr,2,male
CII3SP08-PDW,39763,904,no_dgr,2,male
CII3SP08-PDW,39763,906,no_dgr,2,male
CII3SP08-PDW,39763,907,no_dgr,2,male
CII3SP08-PDW,39763,908,no_dgr,2,male
CII3SP08-PDW,39763,909,no_dgr,2,male
CII3SP08-PDW,100131,901,no_dgr,1,male
CII3SP08-PDW,100131,903,no_dgr,1,male
CII3SP08-PDW,100131,905,no_dgr,1,male
CII3SP08-PDW,100131,906,no_dgr,1,male
CII3SP08-PDW,100131,907,no_dgr,1,male
CII3SP08-PDW,100131,908,no_dgr,1,male
CII3SP08-PDW,100131,909,no_dgr,1,male
CII3SP12CI-Z17,3521,901,dr,11,male
CII3SP12CI-Z17,3521,902,dr,11,male
CII3SP12CI-Z17,3521,903,dr,11,male
CII3SP12CI-Z17,3521,904,dr,11,male
CII3SP12CI-Z17,3521,905,dr,11,male
CII3SP12CI-Z17,3521,906,dr,11,male
CII3SP12CI-Z17,3521,907,dr,11,male
CII3SP12CI-Z17,3521,908,dr,11,male
CII3SP12CI-Z17,3521,909,dr,11,male
CII5NP01CI-Z20,40727,901,dr,8,male
CII5NP01CI-Z20,40727,902,dr,8,male
CII5NP01CI-Z20,40727,904,dr,8,male
CII5NP01CI-Z20,40727,905,dr,8,male
CII5NP01CI-Z20,40727,907,dr,8,male
CII5NP01CI-Z20,40727,908,dr,8,male
CII5NP02CI-Z20,80981,902,dr,1,male
CII5NP02CI-Z20,80981,903,dr,1,male
CII5NP02CI-Z20,80981,904,dr,1,male
CII5NP02CI-Z20,80981,905,dr,1,male
CII5NP02CI-Z20,80981,906,dr,1,male
CII5NP02CI-Z20,80981,907,dr,1,male
CII5NP02CI-Z20,80981,908,dr,1,male
CII5NP03CI-Z20,54661,901,dr,4,male
CII5NP03CI-Z20,54661,904,dr,4,male
CII5NP03CI-Z20,54661,905,dr,4,male
CII5NP03CI-Z20,54661,906,dr,4,male
CII5NP03CI-Z20,54661,907,dr,4,male
CII5NP03CI-Z20,54661,908,dr,4,male
CII5NP03CI-Z20,54661,909,dr,4,male
CII5NP05CI-Z19,44338,901,no_dgr,1,male
CII5NP05CI-Z19,44338,902,no_dgr,1,male
CII5NP05CI-Z19,44338,903,no_dgr,1,male
CII5NP05CI-Z19,44338,904,no_dgr,1,male
CII5NP05CI-Z19,44338,907,no_dgr,1,male
CII5NP05CI-Z19,44338,908,no_dgr,1,male
CII5NP05CI-Z19,44338,909,no_dgr,1,male
CII5NP06CI-Z19,54663,904,ma,4,male
CII5NP06CI-Z19,54663,905,ma,4,male
CII5NP06CI-Z19,54663,906,ma,4,male
CII5NP06CI-Z19,54663,907,ma,4,male
CII5NP06CI-Z19,54663,908,ma,4,male
CII5NP06CI-Z19,54663,909,ma,4,male
CII5SE01CI-Z20,40727,901,dr,8,male
CII5SE01CI-Z20,40727,903,dr,8,male
CII5SE01CI-Z20,40727,904,dr,8,male
CII5SE01CI-Z20,40727,905,dr,8,male
CII5SE01CI-Z20,40727,907,dr,8,male
CII5SE01CI-Z20,40727,908,dr,8,male
CII5SE01CI-Z20,40727,909,dr,8,male
CII5SE01CI-Z20,54662,902,dr,4,male
CII5SE01CI-Z20,54662,903,dr,4,male
CII5SE01CI-Z20,54662,904,dr,4,male
CII5SE01CI-Z20,54662,908,dr,4,male
CII5SE02CI-Z20,57632,901,dr,3,male
CII5SE02CI-Z20,57632,903,dr,3,male
CII5SE02CI-Z20,57632,904,dr,3,male
CII5SE02CI-Z20,57632,906,dr,3,male
CII5SE02CI-Z20,57632,909,dr,3,male
CII5SE03-PDW,40727,901,dr,8,male
CII5SE03-PDW,40727,902,dr,8,male
CII5SE03-PDW,40727,903,dr,8,male
CII5SE03-PDW,40727,905,dr,8,male
CII5SE03-PDW,40727,907,dr,8,male
CII5SE03-PDW,40727,909,dr,8,male
CII5SE03CI-Z20,38362,901,dr,9,male
CII5SE03CI-Z20,38362,902,dr,9,male
CII5SE03CI-Z20,38362,903,dr,9,male
CII5SE03CI-Z20,38362,905,dr,9,male
CII5SE03CI-Z20,38362,906,dr,9,male
CII5SE03CI-Z20,38362,908,dr,9,male
CII5SE03CI-Z20,50759,903,dr,6,male
CII5SE03CI-Z20,50759,905,dr,6,male
CII5SE03CI-Z20,50759,909,dr,6,male
CII5SE04CI-Z19,36125,901,ma,10,male
CII5SE04CI-Z19,36125,903,ma,10,male
CII5SE04CI-Z19,36125,906,ma,10,male
CII5SE04CI-Z19,36125,907,ma,10,male
CII5SE04CI-Z19,36125,908,ma,10,male
CII5SE04CI-Z19,36125,909,ma,10,male
CII5SE04CI-Z20,39763,901,no_dgr,2,male
CII5SE04CI-Z20,39763,902,no_dgr,2,male
CII5SE04CI-Z20,39763,903,no_dgr,2,male
CII5SE04CI-Z20,39763,904,no_dgr,2,male
CII5SE04CI-Z20,39763,905,no_dgr,2,male
CII5SE04CI-Z20,39763,906,no_dgr,2,male
CII5SE04CI-Z20,39763,907,no_dgr,2,male
CII5SE05CI-Z19,36125,902,ma,10,male
CII5SE05CI-Z19,36125,903,ma,10,male
CII5SE05CI-Z19,36125,904,ma,10,male
CII5SE05CI-Z19,36125,905,ma,10,male
CII5SE05CI-Z19,36125,907,ma,10,male
CII5SE05CI-Z20,39763,901,no_dgr,2,male
CII5SE05CI-Z20,39763,902,no_dgr,2,male
CII5SE05CI-Z20,39763,903,no_dgr,2,male
CII5SE05CI-Z20,39763,904,no_dgr,2,male
CII5SE05CI-Z20,39763,906,no_dgr,2,male
CII5SE05CI-Z20,39763,908,no_dgr,2,male
CII5SE05CI-Z20,39763,909,no_dgr,2,male
CII5SE08CI-Z19,3682,901,dr,11,male
CII5SE08CI-Z19,3682,902,dr,11,male
CII5SE08CI-Z19,3682,903,dr,11,male
CII5SE08CI-Z19,3682,904,dr,11,male
CII5SE08CI-Z19,3682,905,dr,11,male
CII5SE08CI-Z19,3682,906,dr,11,male
CII5SE08CI-Z19,3682,907,dr,11,male
CII5SE08CI-Z19,3682,909,dr,11,male
CII5SE09CI-Z19,3682,901,dr,11,male
CII5SE09CI-Z19,3682,902,dr,11,male
CII5SE09CI-Z19,3682,904,dr,11,male
CII5SE09CI-Z19,3682,906,dr,11,male
CII5SE09CI-Z19,3682,909,dr,11,male
CII5SP01-PDW,36125,901,ma,10,male
CII5SP01-PDW,36125,902,ma,10,male
CII5SP01-PDW,36125,903,ma,10,male
CII5SP01-PDW,36125,905,ma,10,male
CII5SP01-PDW,36125,906,ma,10,male
CII5SP01-PDW,36125,907,ma,10,male
CII5SP01-PDW,36125,908,ma,10,male
CII5SP01-PDW,36125,909,ma,10,male
CII5SP01CI-Z20,40727,901,dr,8,male
CII5SP01CI-Z20,40727,902,dr,8,male
CII5SP01CI-Z20,40727,903,dr,8,male
CII5SP01CI-Z20,40727,904,dr,8,male
CII5SP01CI-Z20,40727,905,dr,8,male
CII5SP01CI-Z20,40727,906,dr,8,male
CII5SP01CI-Z20,40727,908,dr,8,male
CII5SP02CI-Z20,3520,904,dr,11,male
CII5SP02CI-Z20,3520,905,dr,11,male
CII5SP02CI-Z20,3520,906,dr,11,male
CII5SP02CI-Z20,3520,907,dr,11,male
CII5SP02CI-Z20,3520,908,dr,11,male
CII5SP02CI-Z20,44665,901,dr,6,male
CII5SP02CI-Z20,44665,902,dr,6,male
CII5SP02CI-Z20,44665,903,dr,6,male
CII5SP02CI-Z20,44665,907,dr,6,male
CII5SP02CI-Z20,44665,908,dr,6,male
CII5SP02CI-Z20,44665,909,dr,6,male
CII5SP04CI-Z19,36125,901,ma,10,male
CII5SP04CI-Z19,36125,902,ma,10,male
CII5SP04CI-Z19,36125,903,ma,10,male
CII5SP04CI-Z19,36125,904,ma,10,male
CII5SP04CI-Z19,36125,909,ma,10,male
CII5SP07CI-Z19,39763,901,no_dgr,2,male
CII5SP07CI-Z19,39763,902,no_dgr,2,male
CII5SP07CI-Z19,39763,903,no_dgr,2,male
CII5SP07CI-Z19,39763,905,no_dgr,2,male
CII5SP07CI-Z19,39763,906,no_dgr,2,male
CII5SP07CI-Z19,39763,907,no_dgr,2,male
CII5SP07CI-Z19,39763,908,no_dgr,2,male
CII5SP07CI-Z19,100131,902,no_dgr,1,male
CII5SP07CI-Z19,100131,904,no_dgr,1,male
CII5SP07CI-Z19,100131,906,no_dgr,1,male
CII5SP07CI-Z19,100131,907,no_dgr,1,male
CII5SP07CI-Z19,100131,908,no_dgr,1,male
CII5SP07CI-Z19,100131,909,no_dgr,1,male
CII5SP08CI-Z19,101704,902,no_dgr,1,male
CII5SP08CI-Z19,101704,903,no_dgr,1,male
CII5SP08CI-Z19,101704,906,no_dgr,1,male
CII5SP08CI-Z19,101704,907,no_dgr,1,male
CII5SP08CI-Z19,101704,908,no_dgr,1,male
CII7NP02CI-Z20,54662,903,dr,4,male
CII7NP02CI-Z20,54662,905,dr,4,male
CII7NP02CI-Z20,54662,907,dr,4,male
CII7NP02CI-Z20,54662,908,dr,4,male
CII7NP04CI-Z20,51365,901,dr,5,male
CII7NP04CI-Z20,51365,902,dr,5,male
CII7NP04CI-Z20,51365,904,dr,5,male
CII7NP04CI-Z20,51365,905,dr,5,male
CII7NP04CI-Z20,51365,906,dr,5,male
CII7NP04CI-Z20,51365,907,dr,5,male
CII7NP05CI-Z19,3513,901,dr,11,female
CII7NP05CI-Z19,3513,902,dr,11,female
CII7NP05CI-Z19,3513,903,dr,11,female
CII7NP05CI-Z19,3513,904,dr,11,female
CII7NP05CI-Z19,3513,905,dr,11,female
CII7NP05CI-Z19,3513,907,dr,11,female
CII7SE01CI-Z19,38371,901,dr,8,male
CII7SE01CI-Z19,38371,903,dr,8,male
CII7SE01CI-Z19,38371,904,dr,8,male
CII7SE01CI-Z19,38371,905,dr,8,male
CII7SE01CI-Z19,38371,906,dr,8,male
CII7SE01CI-Z19,38371,909,dr,8,male
CII7SE01CI-Z20,54665,901,dr,4,male
CII7SE01CI-Z20,54665,902,dr,4,male
CII7SE01CI-Z20,54665,903,dr,4,male
CII7SE01CI-Z20,54665,906,dr,4,male
CII7SE01CI-Z20,54665,907,dr,4,male
